abs_ssc,name,state,area
12964,Nightcap,New South Wales,39.65
12965,Nimbin,New South Wales,72.88
12966,Nimmitabel,New South Wales,139.93
12967,Nimmo,New South Wales,37.22
12968,Nobbys Creek,New South Wales,19.49
12969,Nombi,New South Wales,346.72
12970,Noona,New South Wales,3418.08
12971,Noorong,New South Wales,226.85
12972,Nooroo,New South Wales,71.78
12973,Norah Head,New South Wales,4.25
12974,Noraville,New South Wales,1.76
12975,Nords Wharf,New South Wales,3.06
12976,Normanhurst,New South Wales,2.19
12977,North Albury,New South Wales,5.87
12978,North Arm (NSW),New South Wales,5.19
12979,North Arm Cove,New South Wales,48.51
12980,North Avoca,New South Wales,1.50
12981,North Balgowlah,New South Wales,1.12
12982,North Batemans Bay,New South Wales,5.99
12983,North Boambee Valley,New South Wales,13.32
12984,North Bondi,New South Wales,1.26
12985,North Bourke,New South Wales,4233.88
12986,North Brother,New South Wales,10.46
12987,North Casino,New South Wales,28.87
12988,North Curl Curl,New South Wales,1.22
12989,North Dorrigo,New South Wales,30.16
12990,North Epping,New South Wales,2.33
12991,North Gosford,New South Wales,1.92
12992,North Haven (NSW),New South Wales,5.88
12993,North Lambton,New South Wales,1.34
12994,North Lismore,New South Wales,12.50
12995,North Macksville,New South Wales,18.21
12996,North Macquarie,New South Wales,2.59
12997,North Manly,New South Wales,1.07
12998,North Narooma,New South Wales,11.32
12999,North Narrabeen,New South Wales,2.54
13000,North Nowra,New South Wales,10.23
13001,North Parramatta,New South Wales,5.24
13002,North Richmond,New South Wales,22.12
13003,North Rocks,New South Wales,5.46
13004,North Rothbury,New South Wales,15.91
13005,North Ryde,New South Wales,5.36
13006,North Shore (NSW),New South Wales,19.02
13007,North St Marys,New South Wales,3.19
13008,North Star,New South Wales,904.76
13009,North Strathfield,New South Wales,1.04
13010,North Sydney,New South Wales,1.47
13011,North Tamworth,New South Wales,18.15
13012,North Tumbulgum,New South Wales,13.89
13013,North Turramurra,New South Wales,11.61
13014,North Wagga Wagga,New South Wales,16.45
13015,North Wahroonga,New South Wales,3.89
13016,North Willoughby,New South Wales,0.93
13017,North Wollongong,New South Wales,2.42
13018,North Woodburn,New South Wales,5.32
13019,North Yalgogrin,New South Wales,444.13
13020,North Yeoval,New South Wales,23.51
13021,Northangera,New South Wales,24.52
13022,Northbridge (NSW),New South Wales,2.73
13023,Northmead,New South Wales,4.29
13024,Northwood (NSW),New South Wales,0.38
13025,Norway,New South Wales,48.24
13026,Nowendoc,New South Wales,874.35
13027,Nowley,New South Wales,368.30
13028,Nowra,New South Wales,8.99
13029,Nowra Hill,New South Wales,33.99
13030,Nubba,New South Wales,95.85
13031,Nulkaba,New South Wales,14.46
13032,Nullamanna,New South Wales,263.61
13033,Nullica,New South Wales,146.02
13034,Nullo Mountain,New South Wales,487.26
13035,Numbaa,New South Wales,20.12
13036,Number One,New South Wales,51.53
13037,Numbla Vale,New South Wales,120.16
13038,Numbugga,New South Wales,55.78
13039,Numeralla,New South Wales,174.62
13040,Numinbah,New South Wales,29.58
13041,Numulgi,New South Wales,16.54
13042,Nunderi,New South Wales,3.83
13043,Nundle,New South Wales,177.56
13044,Nungatta,New South Wales,262.49
13045,Nungatta South,New South Wales,4.55
13046,Nurenmerenmong,New South Wales,240.98
13047,Nymagee,New South Wales,4277.16
13048,Nymboida,New South Wales,323.36
13049,Nyngan,New South Wales,2142.35
13050,Nyora (NSW),New South Wales,78.06
13051,Nyrang Creek,New South Wales,32.37
13052,O'Connell (NSW),New South Wales,119.42
13053,Oak Flats,New South Wales,3.76
13054,Oakdale (NSW),New South Wales,94.01
13055,Oakey Park,New South Wales,2.18
13056,Oakhampton,New South Wales,5.19
13057,Oakhampton Heights,New South Wales,1.96
13058,Oakhurst (NSW),New South Wales,2.03
13059,Oaklands,New South Wales,596.43
13060,Oakville,New South Wales,15.15
13061,Oakwood (NSW),New South Wales,152.22
13062,Oallen,New South Wales,268.42
13063,Oatlands (NSW),New South Wales,2.46
13064,Oatley,New South Wales,4.37
13065,Oban,New South Wales,72.61
13066,Obanvale,New South Wales,3.15
13067,Oberne Creek,New South Wales,191.18
13068,Oberon,New South Wales,187.41
13069,Obley,New South Wales,326.37
13070,Ocean Shores,New South Wales,12.85
13071,Ogunbil,New South Wales,180.31
13072,Old Adaminaby,New South Wales,24.72
13073,Old Bar,New South Wales,24.27
13074,Old Bonalbo,New South Wales,5.23
13075,Old Erowal Bay,New South Wales,0.79
13076,Old Grevillia,New South Wales,9.75
13077,Old Guildford,New South Wales,0.96
13078,Old Junee,New South Wales,185.74
13079,Old Mill,New South Wales,3.25
13080,Old Station,New South Wales,15.88
13081,Old Toongabbie,New South Wales,1.27
13082,Olinda (NSW),New South Wales,92.21
13083,Olney,New South Wales,132.62
13084,Omadale,New South Wales,22.96
13085,One Mile (NSW),New South Wales,5.08
13086,One Tree,New South Wales,1629.08
13087,Oolong,New South Wales,59.50
13088,Ooma,New South Wales,131.06
13089,Ootha,New South Wales,252.49
13090,Ophir,New South Wales,146.91
13091,Oran Park,New South Wales,13.74
13092,Orange,New South Wales,150.93
13093,Orange Grove (NSW),New South Wales,103.85
13094,Orangeville,New South Wales,42.86
13095,Orchard Hills,New South Wales,43.07
13096,Orient Point,New South Wales,2.05
13097,Orton Park,New South Wales,5.46
13098,Osborne (NSW),New South Wales,177.04
13099,Osterley (NSW),New South Wales,3.68
13100,Oswald,New South Wales,2.76
13101,Otford,New South Wales,6.84
13102,Oura,New South Wales,141.62
13103,Ourimbah,New South Wales,87.15
13104,Ournie,New South Wales,110.23
13105,Owens Gap,New South Wales,149.68
13106,Oxford Falls,New South Wales,6.65
13107,Oxley (Balranald - NSW),New South Wales,2872.40
13108,Oxley (Warren - NSW),New South Wales,707.45
13109,Oxley Island,New South Wales,32.40
13110,Oxley Park,New South Wales,1.27
13111,Oxley Vale,New South Wales,8.50
13112,Oyster Bay,New South Wales,2.10
13113,Oyster Cove (NSW),New South Wales,6.08
13114,Packsaddle,New South Wales,9661.01
13115,Paddington (NSW),New South Wales,1.63
13116,Paddys Flat (Kyogle - NSW),New South Wales,52.07
13117,Paddys Flat (Snowy Monaro Regional - NSW),New South Wales,168.29
13118,Paddys River (Snowy Valleys - NSW),New South Wales,115.73
13119,Paddys River (Wingecarribee - NSW),New South Wales,25.31
13120,Padstow,New South Wales,5.40
13121,Padstow Heights,New South Wales,1.93
13122,Pagans Flat,New South Wales,14.42
13123,Pages Creek,New South Wales,134.42
13124,Pages River,New South Wales,37.09
13125,Pagewood,New South Wales,2.20
13126,Palarang,New South Wales,92.54
13127,Palerang,New South Wales,66.76
13128,Paling Yards (Bathurst Regional - NSW),New South Wales,25.74
13129,Paling Yards (Oberon - NSW),New South Wales,247.65
13130,Pallal,New South Wales,246.44
13131,Pallamallawa,New South Wales,497.58
13132,Palm Beach (NSW),New South Wales,2.72
13133,Palm Grove (NSW),New South Wales,16.11
13134,Palmdale (NSW),New South Wales,3.08
13135,Palmers Channel,New South Wales,19.44
13136,Palmers Island,New South Wales,34.82
13137,Palmers Oaky,New South Wales,182.11
13138,Palmvale,New South Wales,6.35
13139,Palmwoods (NSW),New South Wales,3.87
13140,Pambula,New South Wales,8.54
13141,Pambula Beach,New South Wales,6.32
13142,Pampoolah,New South Wales,17.06
13143,Pan Ban,New South Wales,3253.55
13144,Panania,New South Wales,4.75
13145,Pangee,New South Wales,739.10
13146,Panuara,New South Wales,155.88
13147,Pappinbarra,New South Wales,67.32
13148,Para,New South Wales,686.68
13149,Paradise (NSW),New South Wales,113.61
13150,Paringi,New South Wales,109.55
13151,Parkes (NSW),New South Wales,983.11
13152,Parkesbourne,New South Wales,67.95
13153,Parklea,New South Wales,1.06
13154,Parkville (NSW),New South Wales,62.94
13155,Parma,New South Wales,19.43
13156,Parramatta,New South Wales,5.26
13157,Parraweena,New South Wales,254.95
13158,Patchs Beach,New South Wales,2.56
13159,Paterson (NSW),New South Wales,41.39
13160,Patonga,New South Wales,18.10
13161,Paupong,New South Wales,154.65
13162,Paxton,New South Wales,4.32
13163,Paynes Crossing,New South Wales,220.79
13164,Paytens Bridge,New South Wales,246.96
13165,Peacock Creek,New South Wales,66.99
13166,Peak Hill (NSW),New South Wales,1263.25
13167,Peak View,New South Wales,260.76
13168,Peakhurst,New South Wales,3.71
13169,Peakhurst Heights,New South Wales,0.87
13170,Pearces Creek,New South Wales,8.61
13171,Pearl Beach,New South Wales,1.26
13172,Peats Ridge,New South Wales,28.24
13173,Pebbly Beach,New South Wales,3.92
13174,Peel,New South Wales,91.61
13175,Peelwood,New South Wales,218.30
13176,Pejar,New South Wales,65.19
13177,Pelaw Main,New South Wales,9.27
13178,Pelican (NSW),New South Wales,0.69
13179,Pelton,New South Wales,12.33
13180,Pembrooke,New South Wales,64.28
13181,Pemulwuy,New South Wales,3.78
13182,Pendle Hill,New South Wales,1.96
13183,Pennant Hills,New South Wales,6.12
13184,Penrith,New South Wales,12.20
13185,Penrose,New South Wales,42.89
13186,Penshurst (NSW),New South Wales,2.52
13187,Pericoe,New South Wales,107.31
13188,Perrys Crossing,New South Wales,72.03
13189,Perthville,New South Wales,38.37
13190,Petersham,New South Wales,1.29
13191,Pheasants Nest,New South Wales,32.58
13192,Phegans Bay,New South Wales,0.56
13193,Phillip Bay,New South Wales,0.63
13194,Phoenix Park,New South Wales,5.23
13195,Piallamore,New South Wales,41.01
13196,Piallaway,New South Wales,295.09
13197,Piambong,New South Wales,229.81
13198,Picketts Valley,New South Wales,2.17
13199,Picnic Point,New South Wales,3.86
13200,Picton (NSW),New South Wales,42.30
13201,Pigeonbah,New South Wales,216.44
13202,Piggabeen,New South Wales,9.63
13203,Pikapene,New South Wales,35.51
13204,Pillar Valley,New South Wales,196.39
13205,Pilliga,New South Wales,1269.55
13206,Pilot Wilderness,New South Wales,186.20
13207,Pimlico (NSW),New South Wales,26.17
13208,Pimlico Island,New South Wales,0.74
13209,Pinbeyan,New South Wales,175.45
13210,Pindaroi,New South Wales,283.61
13211,Pindimar,New South Wales,30.90
13212,Pine Camp,New South Wales,1855.18
13213,Pine Clump,New South Wales,169.36
13214,Pine Grove (NSW),New South Wales,110.67
13215,Pine Lodge (NSW),New South Wales,65.05
13216,Pine Ridge,New South Wales,209.03
13217,Pine Valley,New South Wales,2.97
13218,Piney Range,New South Wales,242.21
13219,Pinkett,New South Wales,125.71
13220,Pinnacle (NSW),New South Wales,128.60
13221,Pinnacle Swamp,New South Wales,49.30
13222,Pinny Beach,New South Wales,4.83
13223,Piora,New South Wales,39.92
13224,Pipeclay,New South Wales,30.88
13225,Pitnacree,New South Wales,2.58
13226,Pitt Town,New South Wales,12.60
13227,Pitt Town Bottoms,New South Wales,5.73
13228,Pleasant Hills,New South Wales,200.13
13229,Pleasure Point,New South Wales,1.55
13230,Plumpton (NSW),New South Wales,2.96
13231,Point Clare,New South Wales,3.34
13232,Point Frederick,New South Wales,0.60
13233,Point Piper,New South Wales,0.39
13234,Point Wolstoncroft,New South Wales,1.13
13235,Pointer Mountain,New South Wales,43.24
13236,Pokolbin,New South Wales,139.96
13237,Pola Creek,New South Wales,7.34
13238,Polo Flat,New South Wales,2.83
13239,Pomeroy,New South Wales,44.78
13240,Pomona (NSW),New South Wales,7.92
13241,Ponto,New South Wales,67.64
13242,Pooncarie,New South Wales,5223.57
13243,Port Botany,New South Wales,1.23
13244,Port Hacking,New South Wales,0.41
13245,Port Kembla,New South Wales,13.62
13246,Port Macquarie,New South Wales,54.47
13247,Port Stephens,New South Wales,4.04
13248,Porters Creek,New South Wales,28.54
13249,Porters Retreat,New South Wales,106.89
13250,Portland (NSW),New South Wales,98.90
13251,Possum Brush,New South Wales,67.09
13252,Possum Creek,New South Wales,11.24
13253,Potato Point,New South Wales,11.80
13254,Pottery Estate,New South Wales,0.43
13255,Potts Hill,New South Wales,1.13
13256,Potts Point,New South Wales,0.62
13257,Pottsville,New South Wales,12.62
13258,Prairiewood,New South Wales,2.13
13259,Premer,New South Wales,174.48
13260,Prestons,New South Wales,9.21
13261,Pretty Beach (Central Coast - NSW),New South Wales,0.53
13262,Pretty Beach (Shoalhaven - NSW),New South Wales,3.84
13263,Pretty Pine,New South Wales,162.53
13264,Primbee,New South Wales,3.22
13265,Primrose Valley,New South Wales,98.53
13266,Prospect (NSW),New South Wales,13.78
13267,Pucawan,New South Wales,80.08
13268,Puddledock,New South Wales,20.99
13269,Pulganbar,New South Wales,76.08
13270,Pullabooka,New South Wales,204.03
13271,Pulletop,New South Wales,124.40
13272,Pumpenbil,New South Wales,40.72
13273,Punchbowl (Canterbury-Bankstown - NSW),New South Wales,4.32
13274,Punchbowl (Clarence Valley - NSW),New South Wales,35.43
13275,Purfleet,New South Wales,0.39
13276,Purlewaugh,New South Wales,343.31
13277,Putney,New South Wales,1.51
13278,Putta Bucca,New South Wales,4.35
13279,Putty,New South Wales,502.57
13280,Pyangle,New South Wales,78.91
13281,Pymble,New South Wales,6.57
13282,Pyramul,New South Wales,164.79
13283,Pyree,New South Wales,21.93
13284,Pyrmont,New South Wales,0.93
13285,Quaama,New South Wales,36.93
13286,Quakers Hill,New South Wales,9.73
13287,Quambone,New South Wales,1197.76
13288,Quanda,New South Wales,180.08
13289,Quandary,New South Wales,126.75
13290,Quandialla,New South Wales,232.73
13291,Queanbeyan,New South Wales,2.80
13292,Queanbeyan East,New South Wales,4.21
13293,Queanbeyan West,New South Wales,2.86
13294,Queens Park (NSW),New South Wales,0.84
13295,Queens Pinch,New South Wales,44.53
13296,Queenscliff (NSW),New South Wales,0.42
13297,Quialigo,New South Wales,131.59
13298,Quidong,New South Wales,89.01
13299,Quiera,New South Wales,76.22
13300,Quipolly,New South Wales,156.87
13301,Quirindi,New South Wales,415.76
13302,Quorrobolong,New South Wales,66.07
13303,Raby,New South Wales,2.66
13304,Raglan (NSW),New South Wales,13.34
13305,Rainbow Flat,New South Wales,32.22
13306,Rainbow Reach,New South Wales,14.88
13307,Raleigh,New South Wales,38.74
13308,Ramornie,New South Wales,211.21
13309,Ramsgate,New South Wales,0.43
13310,Ramsgate Beach,New South Wales,0.40
13311,Rand,New South Wales,418.76
13312,Randwick,New South Wales,5.31
13313,Rangari,New South Wales,180.50
13314,Rangers Valley,New South Wales,125.24
13315,Rankin Park,New South Wales,1.44
13316,Rankins Springs,New South Wales,942.56
13317,Rannock,New South Wales,175.96
13318,Rappville,New South Wales,46.80
13319,Rathmines,New South Wales,4.06
13320,Ravensdale,New South Wales,117.23
13321,Ravenswood (NSW),New South Wales,0.65
13322,Ravensworth (NSW),New South Wales,64.57
13323,Rawdon Island,New South Wales,10.63
13324,Rawdon Vale,New South Wales,66.83
13325,Raworth,New South Wales,4.54
13326,Rawsonville,New South Wales,55.24
13327,Raymond Terrace,New South Wales,40.77
13328,Razorback,New South Wales,45.98
13329,Red Head,New South Wales,2.55
13330,Red Hill (Snowy Valleys - NSW),New South Wales,24.71
13331,Red Hill (Tamworth Regional - NSW),New South Wales,146.81
13332,Red Hill (Warren - NSW),New South Wales,39.52
13333,Red Range,New South Wales,239.94
13334,Red Rock,New South Wales,8.99
13335,Red Rocks,New South Wales,9.19
13336,Redbank (NSW),New South Wales,28.85
13337,Redbournberry,New South Wales,4.43
13338,Reddestone,New South Wales,144.50
13339,Redfern,New South Wales,1.17
13340,Redhead,New South Wales,3.68
13341,Redlands,New South Wales,61.98
13342,Reedy Creek (NSW),New South Wales,62.14
13343,Reedy Swamp,New South Wales,9.41
13344,Reefton (NSW),New South Wales,144.92
13345,Regents Park (NSW),New South Wales,1.99
13346,Regentville,New South Wales,1.19
13347,Reids Flat,New South Wales,177.07
13348,Reidsdale,New South Wales,67.97
13349,Rennie,New South Wales,114.48
13350,Renwick,New South Wales,1.40
13351,Repentance Creek,New South Wales,7.10
13352,Repton,New South Wales,8.86
13353,Reserve Creek,New South Wales,16.44
13354,Retreat (NSW),New South Wales,135.53
13355,Revesby,New South Wales,5.61
13356,Revesby Heights,New South Wales,0.80
13357,Rhine Falls,New South Wales,43.70
13358,Rhodes,New South Wales,1.01
13359,Richlands (NSW),New South Wales,31.26
13360,Richmond (NSW),New South Wales,26.81
13361,Richmond Hill (NSW),New South Wales,6.63
13362,Richmond Lowlands,New South Wales,7.67
13363,Richmond Vale,New South Wales,27.49
13364,Rileys Hill,New South Wales,10.70
13365,Ringwood (NSW),New South Wales,92.19
13366,Riverlea,New South Wales,10.45
13367,Riverside (NSW),New South Wales,14.88
13368,Riverstone,New South Wales,22.46
13369,Rivertree,New South Wales,175.73
13370,Riverview (NSW),New South Wales,1.37
13371,Riverwood,New South Wales,3.84
13372,Rixs Creek,New South Wales,11.87
13373,Rob Roy,New South Wales,39.53
13374,Robertson (NSW),New South Wales,89.54
13375,Robin Hill,New South Wales,7.71
13376,Rock Flat,New South Wales,213.06
13377,Rock Forest,New South Wales,92.40
13378,Rock Valley,New South Wales,37.61
13379,Rockdale,New South Wales,2.48
13380,Rockley,New South Wales,99.68
13381,Rockley Mount,New South Wales,14.84
13382,Rockton,New South Wales,82.92
13383,Rocky Creek (Gwydir - NSW),New South Wales,404.50
13384,Rocky Creek (Inverell - NSW),New South Wales,167.05
13385,Rocky Glen,New South Wales,390.58
13386,Rocky Hall,New South Wales,60.89
13387,Rocky Plain (NSW),New South Wales,133.84
13388,Rocky Point (NSW),New South Wales,0.13
13389,Rocky River (Tenterfield - NSW),New South Wales,654.14
13390,Rocky River (Uralla - NSW),New South Wales,51.41
13391,Rodd Point,New South Wales,0.37
13392,Rollands Plains,New South Wales,38.22
13393,Rookhurst,New South Wales,53.92
