school_id,name,suburb,state,postcode,sector,school_type,lat,lng
41645,Macdonald Valley Public School,Central Macdonald,NSW,2775,Government,Primary,-33.321271,150.971993
41646,Maraylya Public School,Maraylya,NSW,2765,Government,Primary,-33.592681,150.916264
41647,Maroota Public School,Maroota,NSW,2756,Government,Primary,-33.455283,150.99365
41648,Marsden Park Public School,Marsden Park,NSW,2765,Government,Primary,-33.696425,150.833642
41649,The Meadows Public School,Seven Hills,NSW,2147,Government,Primary,-33.781621,150.943263
41650,Megalong Public School,Megalong Valley,NSW,2785,Government,Primary,-33.715301,150.232582
41651,Mount Victoria Public School,Mount Victoria,NSW,2786,Government,Primary,-33.591334,150.253883
41652,Mulgoa Public School,Mulgoa,NSW,2745,Government,Primary,-33.83628306,150.6511697
41653,Northmead Public School,Northmead,NSW,2152,Government,Primary,-33.786511,150.990753
41654,Oakville Public School,Oakville,NSW,2765,Government,Primary,-33.620452,150.87054
41655,Orchard Hills Public School,Orchard Hills,NSW,2748,Government,Primary,-33.783029,150.721365
41656,Parklea Public School,Glenwood,NSW,2768,Government,Primary,-33.725885,150.93476
41657,Parramatta Public School,Parramatta,NSW,2150,Government,Primary,-33.81571,151.007732
41658,Parramatta North Public School,North Parramatta,NSW,2151,Government,Primary,-33.817,151.003
41659,Parramatta West Public School,Parramatta,NSW,2150,Government,Primary,-33.824472,150.990968
41660,Penrith Public School,Penrith,NSW,2750,Government,Primary,-33.75614302,150.70542
41661,Pitt Town Public School,Pitt Town,NSW,2756,Government,Primary,-33.58436312,150.8599096
41662,Plumpton Public School,Plumpton,NSW,2761,Government,Primary,-33.749158,150.838556
41663,Quakers Hill Public School,Quakers Hill,NSW,2763,Government,Primary,-33.737467,150.885265
41664,Regentville Public School,Regentville,NSW,2745,Government,Primary,-33.77728,150.668311
41665,Richmond North Public School,North Richmond,NSW,2754,Government,Primary,-33.580591,150.716871
41666,Riverstone Public School,Riverstone,NSW,2765,Government,Primary,-33.678387,150.871019
41667,Rouse Hill Public School,Rouse Hill,NSW,2155,Government,Primary,-33.6801,150.92
41668,Rydalmere Public School,Rydalmere,NSW,2116,Government,Primary,-33.814317,151.044705
41669,St Marys Public School,St Marys,NSW,2760,Government,Primary,-33.768364,150.770634
41670,Schofields Public School,Schofields,NSW,2762,Government,Primary,-33.693115,150.875247
41671,Seven Hills North Public School,Seven Hills,NSW,2147,Government,Primary,-33.76,150.955
41672,Springwood Public School,Springwood,NSW,2777,Government,Primary,-33.70436506,150.5737188
41673,Toongabbie Public School,Toongabbie,NSW,2146,Government,Primary,-33.787181,150.966667
41674,Vineyard Public School,Vineyard,NSW,2765,Government,Primary,-33.647352,150.857935
41675,Wallacia Public School,Wallacia,NSW,2745,Government,Primary,-33.862695,150.641613
41676,Wentworth Falls Public School,Wentworth Falls,NSW,2782,Government,Primary,-33.714112,150.373525
41677,Wentworthville Public School,Wentworthville,NSW,2145,Government,Primary,-33.814004,150.968613
41678,Wilberforce Public School,Wilberforce,NSW,2756,Government,Primary,-33.558704,150.839763
41679,Windsor Public School,Windsor,NSW,2756,Government,Primary,-33.610366,150.816413
41680,Wisemans Ferry Public School,Wisemans Ferry,NSW,2775,Government,Primary,-33.385958,150.984133
41681,Warragamba Public School,Warragamba,NSW,2752,Government,Primary,-33.890924,150.60539
41682,Parramatta East Public School,Parramatta,NSW,2150,Government,Primary,-33.806081,151.017766
41683,Hazelbrook Public School,Hazelbrook,NSW,2779,Government,Primary,-33.726554,150.459399
41684,Westmead Public School,Westmead,NSW,2145,Government,Primary,-33.810171,150.985291
41685,Seven Hills Public School,Seven Hills,NSW,2147,Government,Primary,-33.770031,150.937488
41686,Katoomba North Public School,Katoomba,NSW,2780,Government,Primary,-33.699128,150.315134
41687,Pendle Hill Public School,Wentworthville,NSW,2145,Government,Primary,-33.80981273,150.9530887
41688,Hilltop Road Public School,Merrylands,NSW,2160,Government,Primary,-33.826331,150.973319
41689,Richmond Public School,Richmond,NSW,2753,Government,Primary,-33.598937,150.757514
41690,Dundas Public School,Dundas,NSW,2117,Government,Primary,-33.804424,151.036399
41691,Oxley Park Public School,St Marys,NSW,2760,Government,Primary,-33.771451,150.788894
41692,Rooty Hill Public School,Rooty Hill,NSW,2766,Government,Primary,-33.769292,150.840435
41693,Cambridge Park Public School,Cambridge Park,NSW,2747,Government,Primary,-33.747017,150.725939
41694,Blacktown North Public School,Blacktown,NSW,2148,Government,Primary,-33.75879,150.913134
41695,Windsor South Public School,South Windsor,NSW,2756,Government,Primary,-33.618221,150.804036
41696,Oatlands Public School,Oatlands,NSW,2117,Government,Primary,-33.79995194,151.0227813
41697,Telopea Public School,Telopea,NSW,2117,Government,Primary,-33.797032,151.04364
41698,Blacktown West Public School,Blacktown,NSW,2148,Government,Primary,-33.770441,150.893057
41699,Rydalmere East Public School,Ermington,NSW,2115,Government,Primary,-33.817144,151.05818
41700,Ermington West Public School,Ermington,NSW,2115,Government,Primary,-33.805894,151.058368
41701,Penrith South Public School,Penrith,NSW,2750,Government,Primary,-33.763901,150.700637
41702,Castlereagh Public School,Castlereagh,NSW,2749,Government,Primary,-33.667028,150.675968
41703,Yates Avenue Public School,Dundas Valley,NSW,2117,Government,Primary,-33.795608,151.058398
41704,Seven Hills West Public School,Seven Hills,NSW,2147,Government,Primary,-33.765987,150.921605
41705,Marayong Public School,Blacktown,NSW,2148,Government,Primary,-33.756609,150.895304
41706,Lalor Park Public School,Lalor Park,NSW,2147,Government,Primary,-33.760504,150.93125
41707,Bert Oldfield Public School,Seven Hills,NSW,2147,Government,Primary,-33.777505,150.924537
41708,Blacktown South Public School,Blacktown,NSW,2148,Government,Primary,-33.780193,150.905175
41709,Warrimoo Public School,Warrimoo,NSW,2774,Government,Primary,-33.728056,150.600217
41710,St Marys North Public School,North St Marys,NSW,2760,Government,Primary,-33.756231,150.782596
41711,Quakers Hill East Public School,Acacia Gardens,NSW,2763,Government,Primary,-33.732484,150.914359
41712,Darcy Road Public School,Wentworthville,NSW,2145,Government,Primary,-33.801954,150.96599
41713,Vardys Road Public School,Seven Hills,NSW,2147,Government,Primary,-33.757148,150.942765
41714,Lynwood Park Public School,Blacktown,NSW,2148,Government,Primary,-33.754408,150.926373
41715,St Marys South Public School,St Marys,NSW,2760,Government,Primary,-33.780052,150.776385
41716,Marayong Heights Public School,Marayong,NSW,2148,Government,Primary,-33.742667,150.896425
41717,Bennett Road Public School,Colyton,NSW,2760,Government,Primary,-33.783499,150.792462
41718,Mount Druitt Public School,Mount Druitt,NSW,2770,Government,Primary,-33.763984,150.812509
41719,Walters Road Public School,Blacktown,NSW,2148,Government,Primary,-33.784758,150.892148
41720,Blaxland East Public School,Blaxland East,NSW,2774,Government,Primary,-33.746937,150.623632
41721,Marayong South Public School,Blacktown,NSW,2148,Government,Primary,-33.760128,150.885236
41722,Kingswood South Public School,Kingswood,NSW,2747,Government,Primary,-33.769287,150.711849
41723,Kingswood Park Public School,Penrith,NSW,2750,Government,Primary,-33.741191,150.711457
41724,Faulconbridge Public School,Faulconbridge,NSW,2776,Government,Primary,-33.691022,150.544693
41725,Toongabbie West Public School,Toongabbie,NSW,2146,Government,Primary,-33.792593,150.957238
41726,Toongabbie East Public School,Wentworthville,NSW,2145,Government,Primary,-33.79721092,150.9791683
41727,Whalan Public School,Whalan,NSW,2770,Government,Primary,-33.752917,150.809664
41728,Shelley Public School,Blacktown,NSW,2148,Government,Primary,-33.789161,150.917863
41729,Jasper Road Public School,Baulkham Hills,NSW,2153,Government,Primary,-33.761316,150.982269
41730,Carlingford West Public School,Carlingford,NSW,2118,Government,Primary,-33.78207212,151.0376167
41731,Tregear Public School,Tregear,NSW,2770,Government,Primary,-33.745883,150.794321
41732,Beresford Road Public School,Greystanes,NSW,2145,Government,Primary,-33.81445227,150.941499
41733,Lethbridge Park Public School,Lethbridge Park,NSW,2770,Government,Primary,-33.737964,150.800109
41734,Winston Hills Public School,Winston Hills,NSW,2153,Government,Primary,-33.773464,150.981106
41735,Emerton Public School,Emerton,NSW,2770,Government,Primary,-33.744738,150.805478
41736,Lapstone Public School,Glenbrook,NSW,2773,Government,Primary,-33.772117,150.631327
41737,Mount Riverview Public School,Mount Riverview,NSW,2774,Government,Primary,-33.72951,150.632585
41738,Winmalee Public School,Winmalee,NSW,2777,Government,Primary,-33.670272,150.610783
41739,Crestwood Public School,Baulkham Hills,NSW,2153,Government,Primary,-33.749141,150.972197
41740,Emu Heights Public School,Emu Plains,NSW,2750,Government,Primary,-33.736652,150.648818
41741,Metella Road Public School,Toongabbie,NSW,2146,Government,Primary,-33.793967,150.934756
41742,Dawson Public School,Dharruk,NSW,2770,Government,Primary,-33.745369,150.816017
41743,Hebersham Public School,Hebersham,NSW,2770,Government,Primary,-33.748103,150.825924
41744,Madang Avenue Public School,Whalan,NSW,2770,Government,Primary,-33.759958,150.804846
41745,Hobartville Public School,Hobartville,NSW,2753,Government,Primary,-33.603649,150.742281
41746,Blackett Public School,Blackett,NSW,2770,Government,Primary,-33.739605,150.815858
41747,Willmot Public School,Willmot,NSW,2770,Government,Primary,-33.725747,150.794401
41748,Winston Heights Public School,Winston Hills,NSW,2153,Government,Primary,-33.77485,150.967894
41749,Werrington Public School,Werrington,NSW,2747,Government,Primary,-33.755125,150.745293
41750,Leonay Public School,Emu Plains,NSW,2750,Government,Primary,-33.76432,150.650498
41751,Shalvey Public School,Shalvey,NSW,2770,Government,Primary,-33.726605,150.809439
41752,Bidwill Public School,Bidwill,NSW,2770,Government,Primary,-33.733547,150.825934
41753,York Public School,South Penrith,NSW,2750,Government,Primary,-33.77698901,150.6975905
41754,Grose View Public School,Grose Vale,NSW,2753,Government,Primary,-33.594468,150.66485
41755,Cambridge Gardens Public School,Cambridge Park,NSW,2747,Government,Primary,-33.737224,150.722008
41756,Noumea Public School,Shalvey,NSW,2770,Government,Primary,-33.732606,150.809892
41757,Crawford Public School,Doonside,NSW,2767,Government,Primary,-33.75479,150.868825
41758,Braddock Public School,Cranebrook,NSW,2749,Government,Primary,-33.722492,150.708382
41759,Matthew Pearce Public School,Baulkham Hills,NSW,2153,Government,Primary,-33.758183,150.963554
41760,Clairgate Public School,St Clair,NSW,2759,Government,Primary,-33.796329,150.799228
41761,Kings Langley Public School,Kings Langley,NSW,2147,Government,Primary,-33.745131,150.924433
41762,St Clair Public School,St Clair,NSW,2759,Government,Primary,-33.79620277,150.7871323
41763,Werrington County Public School,Werrington,NSW,2747,Government,Primary,-33.74513,150.747554
41764,Jamisontown Public School,South Penrith,NSW,2750,Government,Primary,-33.77306,150.683083
41765,Katoomba Public School,Katoomba,NSW,2780,Government,Primary,-33.718645,150.313708
41766,Blackwell Public School,St Clair,NSW,2759,Government,Primary,-33.806328,150.783052
41767,Samuel Terry Public School,Cranebrook,NSW,2749,Government,Primary,-33.713307,150.708745
41768,Ellison Public School,Springwood,NSW,2777,Government,Primary,-33.69035,150.585327
41769,Banks Public School,St Clair,NSW,2759,Government,Primary,-33.793717,150.773098
41770,William Dean Public School,Dean Park,NSW,2761,Government,Primary,-33.734259,150.858693
41771,Minchinbury Public School,Minchinbury,NSW,2770,Government,Primary,-33.78862,150.832427
41772,James Erskine Public School,Erskine Park,NSW,2759,Government,Primary,-33.805167,150.803884
41773,Bligh Park Public School,Bligh Park,NSW,2756,Government,Primary,-33.639133,150.794565
41774,Hambledon Public School,Quakers Hill,NSW,2763,Government,Primary,-33.71645,150.887211
41775,Glenmore Park Public School,Glenmore Park,NSW,2745,Government,Primary,-33.783388,150.681117
41776,Hassall Grove Public School,Hassall Grove,NSW,2761,Government,Primary,-33.73548,150.838504
41777,Barnier Public School,Quakers Hill,NSW,2763,Government,Primary,-33.72051,150.901824
41778,Glendenning Public School,Glendenning,NSW,2761,Government,Primary,-33.74223,150.852638
41779,Windsor Park Public School,South Windsor,NSW,2756,Government,Primary,-33.640641,150.813492
41780,Caddies Creek Public School,Glenwood,NSW,2768,Government,Primary,-33.736255,150.926227
41781,Henry Fulton Public School,Cranebrook,NSW,2749,Government,Primary,-33.70473,150.709665
41782,Claremont Meadows Public School,Claremont Meadows,NSW,2747,Government,Primary,-33.774178,150.747014
41783,Beaumont Hills Public School,Beaumont Hills,NSW,2155,Government,Primary,-33.697809,150.945659
41784,Surveyors Creek Public School,Glenmore Park,NSW,2745,Government,Primary,-33.787277,150.689173
41785,Ironbark Ridge Public School,Rouse Hill,NSW,2155,Government,Primary,-33.687371,150.933259
41786,Kellyville Ridge Public School,Kellyville Ridge,NSW,2155,Government,Primary,-33.705413,150.924005
41787,Sherwood Ridge Public School,Kellyville,NSW,2155,Government,Primary,-33.706672,150.975587
41788,Ropes Crossing Public School,Ropes Crossing,NSW,2760,Government,Primary,-33.734589,150.781136
41789,John Palmer Public School,The Ponds,NSW,2769,Government,Primary,-33.708897,150.910328
41790,Rowland Hassall School,Parramatta,NSW,2150,Government,Special,-33.817205,151.010682
41791,Tallowood School,Kellyville,NSW,2155,Government,Special,-33.707054,150.95217
41792,Redbank School,Westmead,NSW,2145,Government,Special,-33.800809,150.987659
41793,Casuarina School,Riverstone,NSW,2765,Government,Special,-33.677516,150.866346
41794,William Rose School,Seven Hills,NSW,2147,Government,Special,-33.769095,150.937493
41795,Kurrambee School,Werrington,NSW,2747,Government,Special,-33.766384,150.758912
41796,Coreen School,Blacktown,NSW,2148,Government,Special,-33.77315,150.911039
41797,Halinda School,Whalan,NSW,2770,Government,Special,-33.75902,150.807065
41798,Niland School,Blackett,NSW,2770,Government,Special,-33.736791,150.813357
41799,The Hills School,Northmead,NSW,2152,Government,Special,-33.779745,151.003951
41800,Plumpton House School,Plumpton,NSW,2761,Government,Special,-33.750187,150.840096
41801,Penrith Valley Learning Centre,Werrington,NSW,2747,Government,Special,-33.766114,150.7567
41802,Carlingford Public School,Carlingford,NSW,2118,Government,Primary,-33.780094,151.055153
41803,Rosehill Public School,Rosehill,NSW,2142,Government,Primary,-33.824229,151.018376
41804,Parramatta High School,Parramatta,NSW,2150,Government,Secondary,-33.817883,150.996083
41805,Katoomba High School,Katoomba,NSW,2780,Government,Secondary,-33.727402,150.314399
41806,Penrith High School,Penrith,NSW,2750,Government,Secondary,-33.7566061,150.7063055
41807,Richmond High School,Richmond,NSW,2753,Government,Secondary,-33.600535,150.746715
41808,Blacktown Girls High School,Blacktown,NSW,2148,Government,Secondary,-33.761976,150.910792
41809,Northmead Creative and Performing Arts High School,Northmead,NSW,2152,Government,Secondary,-33.788092,150.999661
